where,word,mean,pinYin,pinYinSearch,Pronunciation
上海·南市(老派),扬(揚),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),疡(瘍),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),养(養),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),痒(癢),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),样(樣),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),佯(佯),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),蛘(蛘),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),央(央),[空],ian1(iã⁵³),ian1,暂无
上海·南市(老派),秧(秧),[空],ian1(iã⁵³),ian1,暂无
上海·南市(老派),殃(殃),[空],ian1(iã⁵³),ian1,暂无
上海·南市(老派),鸯(鴦),[空],ian1(iã⁵³),ian1,暂无
上海·南市(老派),映(映),[空],ian5(iã³⁵),ian5,暂无
上海·南市(老派),光(光),~火,kuan1(kuã⁵³),kuan1,暂无
上海·南市(老派),横(橫),~𠡒：讲歪理,uan1(uã⁵³),uan1,暂无
上海·南市(老派),帮(幫),[空],paon1(pɒ̃⁵³),paon1,暂无
上海·南市(老派),邦(邦),[空],paon1(pɒ̃⁵³),paon1,暂无
上海·南市(老派),榜(榜),[空],paon3(pɒ̃⁴⁴),paon3,暂无
上海·南市(老派),绑(綁),[空],paon3(pɒ̃⁴⁴),paon3,暂无
上海·南市(老派),谤(謗),[空],paon5(pɒ̃³⁵),paon5,暂无
上海·南市(老派),磅(磅),[空],paon5(pɒ̃³⁵),paon5,暂无
上海·南市(老派),胖(胖),~头鱼：鳙鱼,phaon1(pʰɒ̃⁵³),phaon1,暂无
上海·南市(老派),胖(胖),[空],phaon5(pʰɒ̃³⁵),phaon5,暂无
上海·南市(老派),髈(髈),腿,phaon5(pʰɒ̃³⁵),phaon5,暂无
上海·南市(老派),滂(滂),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),旁(旁),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),螃(螃),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),傍(傍),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),防(防),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),庞(龐),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),棒(棒),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),鳑(鰟),[空],baon6(bɒ̃¹³),baon6,暂无
上海·南市(老派),莽(莽),[空],maon5(mɒ̃³⁵),maon5,暂无
上海·南市(老派),忙(忙),[空],maon6(mɒ̃¹³),maon6,暂无
上海·南市(老派),茫(茫),[空],maon6(mɒ̃¹³),maon6,暂无
