【多说多话】,【多说多话】,°dusekduhho(°dusakduhho),tu səʔ tu ɦo ('tu sᴀʔ tu ɦo ),①在旁说话多而搞坏事情：搿桩事体侪是侬～话坏脱个。②在旁指手画脚，说多了不必要的话。,tu55 seq3 tu33 gho21
【争嘴争舌】,【争嘴争舌】,°zanzyzanshek(°zangzyzangshak),tsa ̃ tsɿ tsa ̃ zəʔ ('tsɑ̃ tsɿ tsɑ̃ zᴀʔ ),争口舌：有言话大家讲讲清爽，勿要老是～。,tsan55 tsy33 tsan33 zeq21
【交桃花运】,【交桃花运】,°gao dhaohoyhun/°gao dhaohoyhong(°gao dhaohoyhun),’kɔ dɔ ho ɦyŋ /'kɔ dɔ ho ɦioŋ ('kɔ dɔ ho ɦyŋ ),一下为多名女子看中，或交女朋友很顺利：我搿两日～了，对过个阿珍来脱我搭讪了。,kau52 dau22 ho55 yun21
【交稻草运】,【交稻草运】,°gao dhaocaoyhun/°gao dhaocaoyhong(°gao dhaocaoyhun),kɔ dɔ tsʰɔ ɦyŋ /'kɔ dɔ tsʰɔ ɦioŋ ('kɔ dɔ tsʰɔ ɦyŋ ),与“交桃花运”相对。指遇很多男子，都擦肩过。,kau52 dau22 tshau55 yun21
【衣食饭碗】,【衣食饭碗】,°yishekfhewoe(°yishakfheoe),i zəʔ vᴇ uø ('i zᴀʔ vᴇ ø ),①借以谋生的工具。②职业。,i55 zeq3 ve33 uoe21
【冰冷彻骨】,【冰冷彻骨】,°binlan cekguek(°binlang cakguak),piŋ la ̃ tsʰəʔ kuəʔ ('piŋ lɑ̃ tsʰᴀʔ kuᴀʔ ),寒气入骨。,pin55 lan21 tsheq3 kueq4
【冰清水冷】,【冰清水冷】,°binlansyqin,piŋ la ̃ sɿ tɕʰiŋ ,①形容天气或水面寒冷。②形容环境感觉十分冷清。,pin55 chin33 sy33 lan21
【忙手忙脚】,【忙手忙脚】,mangsoumangjiak(mangsoumangjik),mɑ̃ sɤ mɑ̃ tɕiᴀʔ (mɑ̃ sɤ mɑ̃ tɕiɪʔ ),急急忙忙地动手做：我今朝一日天～，总算做好了一扇门。,maon22 seu55 maon33 ciaq21
【汗毛淋淋】,【汗毛淋淋】,hhoemaolinlin,ɦø mɔ liŋ liŋ ,令人心生害怕。,ghoe22 mau55 lin33 lin21
【讲过做过】,【讲过做过】,ganggu zugu,kɑ̃ ku tsu ku ,讲过就算做过，说了不做：我上趟要伊做一桩事体，伊～。,kaon33 ku44 tsu33 ku44
【寻孔讨气】,【寻孔讨气】,xhinkongtaoqi,ʑiŋ kʰoŋ tʰɔ tɕʰi ,回找碴儿惹人生气：伊一勿高兴就要～。,zhin22 khon55 thau33 chi21
【毕恭毕敬】,【毕恭毕敬】,bikgongbikjin,piɪʔ koŋ piɪʔ tɕiŋ ,非常恭敬的样子。,piq3 kon55 piq3 cin21
【毕端毕正】,【毕端毕正】,bikdoebikzen,piɪʔ tø piɪʔ tsəŋ ,人站得笔挺，态度端正。,piq3 toe55 piq3 tsen21
【阳光操作】,【阳光操作】,yhanguangcaozok(yhangguangcaozok),ɦiɑ̃ uɑ̃ tsʰɔ tsoʔ (ɦiɑ̃ kuɑ̃ tsʰɔ tsoʔ ),公开操作，公开行为：奖金分配要～。,yan22 kuaon55 tshau33 tsoq21
【阴司促掐】,【阴司促掐】,°yinsycokkak,iŋ sɿ tsʰoʔ kʰᴀʔ ,阴险，奸诈：对于搿种～个人，阿拉勿要脱伊搭讪。,in55 sy33 tshoq3 khaq21
【阴阳怪气】,【阴阳怪气】,°yinyhanguaqi(°yinyhangguaqi),iŋ ɦiɑ̃ u a tɕʰi ('iŋ ɦiɑ̃ ku a tɕʰi ),①不直率，吞吞吐吐：讲言话勿要～，要爽爽快快。②不阴不阳、不死不活的样子：搿个人～个，呒没人欢喜伊。,in55 yan33 kua33 chi21
【阴势刮搭】,【阴势刮搭】,°yinsyguakdak,iŋ sɿ kuᴀʔ tᴀʔ ,①明里不响暗中会盘算。②天气阴湿，使人难受。,in55 sy33 kuaq3 taq21
【好生意经】,【好生意经】,haosanyijin(haosangyijin),hɔ sa ̃ i tɕiŋ (hɔ sɑ̃ i tɕiŋ ),为别人做的麻烦事情：乃是～来了，一个礼拜勿好休息味,hau33 san55 i33 cin21
【好吃懒做】,【好吃懒做】,haoqik lezu,hɔ tɕʰiɪʔ lᴇ tsu ,贪吃不爱劳动：伊～，勿是正经人。,hau33 chiq4 le22 tsu44
【好声好气】,【好声好气】,haosanhaoqi(haosanghaoqi),hɔ sa ̃ hɔ tɕʰi (hɔ sɑ̃ hɔ tɕʰi ),①说话声音和气：拿事体讲清爽，慢慢叫个讲，要～讲，勿要恶声恶气像吵相骂②容易支派或对付：伊搿人～个。,hau33 san55 hau33 chi21
【好说好话】,【好说好话】,haosekhaohho(haosakhaohho),hɔ səʔ hɔ ɦo (hɔ sᴀʔ hɔ ɦo ),心平气和，讲话态度和气，好商量，容易支派：我～侬勿要听，板要光火丨我捉牢伊，侬倒～个放脱伊。,hau33 seq5 hau33 gho21
【好爹好娘】,【好爹好娘】,haodiahaonian(haodiahaoniang),hɔ tia hɔ ȵia ̃ (hɔ tia hɔ ȵiɑ̃ ),好父母：我生着个～。,hau33 tia55 hau33 gnian21
【好模好样】,【好模好样】,haomokhaoyhan(haomokhaoyhang),hɔ moʔ hɔ ɦia ̃ (hɔ moʔ hɔ ɦiɑ̃ ),①说话和颜悦色。②长相端正。,hau33 mo55 hau33 yan21
【异样刮搭】,【异样刮搭】,yhiyhanguakdak(yhiyhangguakdak),ɦi ɦiɑ̃ uᴀʔ tᴀʔ (ɦi ɦiɑ̃ kuᴀʔ tᴀʔ ),不正常，很怪：搿个人说起言话来～个。,yi22 yan55 kuaq3 taq21
【红红绿绿】,【红红绿绿】,hhonghhongloklok,ɦoŋ ɦoŋ loʔ loʔ ,颜色多杂显亮：侬看伊今朝穿得～个。,ghon22 ghon55 loq3 loq21
【红男绿女】,【红男绿女】,hhongnoeloknyu,ɦoŋ nø loʔ nyu ,男的穿红，女的穿绿：节日里舞龙灯，～真闹猛。,ghon22 noe55 loq3 gniu21
【红颜绿色】,【红颜绿色】,hhongngeloksek(hhongngeloksak),ɦoŋ ŋᴇ loʔ səʔ (ɦoŋ ŋᴇ loʔ sᴀʔ ),五颜六色，色彩多：侬看伊纸头浪塌得～，真好看。,ghon22 nge55 loq3 seq21
【弄得勿好】,【弄得勿好】,°longdekfhekhao(°longdakfhakhao),loŋ təʔ vəʔ hɔ ('loŋ tᴀʔ vᴀʔ hɔ ),①搞不好：～就要出事体。②“弄得好”的意思：～伊也就答应了。,lon55 teq3 veq3 hau21
【寿头刮气】,【寿头刮气】,shoudhouguakqi,zɤ dɤ kuᴀʔ tɕʰi ,傻里吧叽，老实而做傻事。,zeu22 deu55 kuaq3 chi21
【形容勿出】,【形容勿出】,yhinyhongfhekcek(yhinyhongfhakcak),ɦiŋ ɦioŋ vəʔ tsʰəʔ (ɦiŋ ɦioŋ vᴀʔ tsʰᴀʔ ),因在某方面太过分而不正常：小张平常省得来～。,yin22 yon55 veq3 tsheq21
【进进出出】,【进进出出】,jinjincekcek(jinjincakcak),tɕiŋ tɕiŋ tsʰəʔ tsʰəʔ (tɕiŋ tɕiŋ tsʰᴀʔ tsʰᴀʔ ),①来来往往。②钱财和货物的收进和放出。③言语无懈可击。,cin33 cin55 tsheq3 tsheq21
【远七长八】,【远七长八】,yhuoeqikshanbak(yhuqikshangbak),ɦyø tɕʰiɪʔ za ̃ pᴀʔ (ɦy tɕʰiɪʔ zɑ̃ pᴀʔ ),很远，很久：伊离此地～，碰勿着头个。,yoe22 chiq5 zan33 paq21
【远开一眼】,【远开一眼】,yhuoekeyiknge(yhukeyiknge),ɦyø kʰᴇ iɪʔ ŋᴇ (ɦy kʰᴇ iɪʔ ŋᴇ ),离开得稍远一些。,yoe22 khe55 iq3 nge21
【远兜远转】,【远兜远转】,yhuoedouyhuoezoe(yhudouyhuzoe),ɦyø tɤ ɦyø tsø (ɦy tɤ ɦy tsø ),绕圈子：好味，勿要～了，大家爽气点，一个出钞票，一个去跑一块，勿就解决啦？,yoe22 teu55 yoe33 tsoe21
【抠心挖胆】,【抠心挖胆】,°kouxinwakde,kʰɤ ɕiŋ uᴀʔ tᴇ ,挖出心胆，喻诚心诚意：我～对侬讲，勿要再分开了,kheu55 shin33 uaq3 te21
【走路防跌】,【走路防跌】,zoulufhangdik,tsɤ lu vɑ̃ tiɪʔ ,小心翼翼。,tseu33 lu55 vaon33 tiq21
【赤手赤脚】,【赤手赤脚】,caksoucakjiak(caksoucakjik),tsʰᴀʔ sɤ tsʰᴀʔ tɕiᴀʔ (tsʰᴀʔ sɤ tsʰᴀʔ tɕiɪʔ ),放开手脚，不穿鞋袜，单衣短裤，做事方便。,tshaq3 seu55 tshaq3 ciaq21
【赤卵赤膊】,【赤卵赤膊】,cakloecakbok,tsʰᴀʔ lø tsʰᴀʔ poʔ ,裸体。,tshaq3 loe55 tshaq3 poq21
【抓手抓脚】,【抓手抓脚】,zasouzajiak(zasouzajik),tsa sɤ tsa tɕiᴀʔ (tsa sɤ tsa tɕiɪʔ ),形容动作不协调、不熟练：伊还呒没学会操作，做起来～个。,tsa55 seu33 tsa33 ciaq21
【抓抓出出】,【抓抓出出】,°zazacekcek(°zazacakcak),tsa tsa tsʰəʔ tsʰəʔ ('tsa tsa tsʰᴀʔ tsʰᴀʔ ),东惹惹，西惹惹，欺负人：搿个人经常要～，人家侪勿欢喜脱伊接近。,tsa55 tsa33 tsheq3 tsheq21
【花功道地】,【花功道地】,°hogong dhaodhi,ho koŋ dɔ di ,很会用甜言蜜语取悦人：搿个人～，侬当心点。,ho55 kon21 dau22 di44
【花色花样】,【花色花样】,°hosekhoyhan(°hosakhoyhang),’ho səʔ ho ɦia ̃ ('ho sᴀʔ ho ɦiɑ̃ ),各种变化的式样：伊挑花，会做个～老多个。,ho55 seq3 ho33 yan21
【花好稻好】,【花好稻好】,°hohao dhaohao,ho hɔ dɔ hɔ ,什么都好：伊讲得来～，实际浪一眼也勿来事。,ho55 hau21 dau22 hau44
【花里花绿】,【花里花绿】,°holiholok,ho li ho loʔ ,打扮得花花绿绿、五颜六色。,ho55 li33 ho33 loq21
【花样百出】,【花样百出】,°hoyhan bakcek(°hoyhang bakcak),’ho ɦia ̃ pᴀʔ tsʰəʔ ('ho ɦiɑ̃ pᴀʔ tsʰᴀʔ ),各种花招、点子层出不穷。,ho55 yan21 paq3 tsheq4
【花嘴花脸】,【花嘴花脸】,°hozyholi,ho tsɿ ho li ,成个大花脸：两个人扮戏，塌得～。,ho55 tsy33 ho33 li21
【杜做主张】,【杜做主张】,dhuzuzyzang,du tsu tsɿ tsɑ̃ ,私作主张：搿桩生活别人侪勿情愿做，是伊一家头～接下来个。,du22 tsu55 tsy33 tsan21
【更转落转】,【更转落转】,°ganzoelokzoe(°gangzoelokzoe),ka ̃ tsø loʔ tsø ('kɑ̃ tsø loʔ tsø ),①翻来覆去：有心事个辰光，辣床浪～睏勿着。②反来复去：一时头浪理勿出头绪，我～想了半日。,kan55 tsoe33 loq3 tsoe21
【更班落班】,【更班落班】,°ganbelokbe(°gangbelokbe),ka ̃ pᴇ loʔ pᴇ ('kɑ̃ pᴇ loʔ pᴇ ),回经常轮换：伊住辣医院里，朋友们～去服侍伊。,kan55 pe33 loq3 pe21
【束手缚脚】,【束手缚脚】,soksoubhokjiak(soksoubhokjik),soʔ sɤ boʔ tɕiᴀʔ (soʔ sɤ boʔ tɕiɪʔ ),捆住了手脚。,soq3 seu55 boq3 ciaq21
【两头开打】,【两头开打】,liandhou °kedan(liangdhou °kedang),lia ̃ dɤ 'kʰᴇ ta ̃ (liɑ̃ dɤ ’kʰᴇ tɑ̃ ),从两面同时开打，要对付两边的对手。,lian22 deu44 khe55 tan21
【两脚朝天】,【两脚朝天】,lianjiak shaoti(liangjik shaoti),lia ̃ tɕiᴀʔ zɔ tʰi (liɑ̃ tɕiɪʔ zɔ tʰi ),忙得不可开交：我忙得～，侬勿来帮帮忙,lian22 ciaq4 zau22 thi44
【来得正好】,【来得正好】,ledekzenhao(ledakzenhao),lᴇ təʔ tsəŋ hɔ (lᴇ tᴀʔ tsəŋ hɔ ),①来得正是时候：侬～，我正想寻侬。②正中下怀：我饭呒没吃，侬请我吃馒头，葛是～。,le22 teq5 tsen33 hau21
【来煞勿及】,【来煞勿及】,lesakfhekjhik/lesakfhekjhi(lesakfhakjhik),lᴇ sᴀʔ vəʔ dʑiɪʔ /lᴇ sᴀʔ vəʔ dʑi (lᴇ sᴀʔ vᴀʔ dʑiɪʔ ),迫不及待：一听到朋友叫伊，伊～赶下去了。◇源自“来啥勿及”，“有什么来不及”的意思。,le22 saq5 veq3 jiq21
【连头带脚】,【连头带脚】,lidhoudajiak(lidhoudajik),li dɤ ta tɕiᴀʔ (li dɤ ta tɕiɪʔ ),同“连头搭脚”。,li22 deu55 ta33 ciaq21
【连头搭脑】,【连头搭脑】,lidhoudaknao,li dɤ tᴀʔ nɔ ,从头到脚：一网套去，拿伊～罩牢。,li22 deu55 taq3 nau21
【连头搭脚】,【连头搭脚】,lidhoudakjiak(lidhoudakjik),li dɤ tᴀʔ tɕiᴀʔ (li dɤ tᴀʔ tɕiɪʔ ),从头到脚：一阵大雨，伊～全部湿光。,li22 deu55 taq3 ciaq21
【连皮搭骨】,【连皮搭骨】,libhidakguek(libhidakguak),li bi tᴀʔ kuəʔ (li bi tᴀʔ kuᴀʔ ),连皮带骨。,li22 bi55 taq3 kueq21
【连前搭后】,【连前搭后】,lixhidakhhou,li ʑi tᴀʔ ɦɤ ,前前后后加起来：我搿个生活～做了12个月。,li22 zhi55 taq3 gheu21
【时来福凑】,【时来福凑】,shyle fokcou,zɿ lᴇ foʔ tsʰɤ ,旧时来运转。,zy22 le44 foq3 tsheu44
【乱话三千】,【乱话三千】,loehhoseqi,lø ɦo sᴇ tɕʰi ,乱说，胡说：是哪能就哪能，佛勿要～,loe22 gho55 se33 chi21
【乱说乱话】,【乱说乱话】,loesekloehho(loesakloehho),lø səʔ lø ɦo (lø sᴀʔ lø ɦo ),乱说话：伊欢喜话坏别人，常常要～。,loe22 seq5 loe33 gho21
【希勿弄懂】,【希勿弄懂】,°xifheklongdong(°xifhaklongdong),’ɕi vəʔ loŋ toŋ ('ɕi vᴀʔ loŋ toŋ ),搞不清楚，糊里糊涂：受了损失，伊还～。,shi55 veq3 lon33 ton21
【希奇勿煞】,【希奇勿煞】,°xijhifheksak(°xijhifhaksak),’ɕi dʑi vəʔ sᴀʔ ('ɕi dʑi vᴀʔ sᴀʔ ),讥刺喜欢炫耀的人：搿种能介物事有啥好看，～,shi55 ji33 veq3 saq21
【肚肠根痒】,【肚肠根痒】,dhushangen yhan(dhushanggen yhang),du zɑ̃ əŋ  ɦia ̃ (du zɑ̃ kəŋ  ɦiɑ̃ ),卖关子使人吊起胃口：搿只电视剧每集结尾留个悬念，叫人～。,du22 zan55 ken21 yan23
【坐冷板凳】,【坐冷板凳】,shu lanbeden(shu langbeden),zu la ̃ pᴇ təŋ (zu lɑ̃ pᴇ təŋ ),受冷遇：今朝伊拨我～，下趟啥人高兴再去看伊。,zu23 lan22 pe55 ten21
【坐南朝北】,【坐南朝北】,shunoe shao bok,zuəŋ ø zɔ poʔ ,脸向北端坐：伊像一尊菩萨，～。,zu22 noe44 zau23 poq5
【坐跷跷板】,【坐跷跷板】,shu °qiaoqiaobe,zu 'tɕʰiɔ tɕʰiɔ pᴇ ,左右摇摆不定：两个人要告我好，我~了。,zu23 chiau55 chiau33 pe21
【免提听筒】,【免提听筒】,midhitindhong,mi di tʰiŋ doŋ ,经常自言自语，没人爱听：只听见伊一个人啰里啰唆，像只～。,mi22 di55 thin33 don21
【角角落转】,【角角落转】,gokgoklokzoe,koʔ koʔ loʔ tsø ,每个角落转过来：我个校徽落脱了，我是～侪寻过来还呒没寻着。,koq3 koq5 loq3 tsoe21
【应对得体】,【应对得体】,°yinde dek ti(°yinde dak ti),iŋ tᴇ təʔ  tʰi ('iŋ tᴇ tᴀʔ tʰi ),回答在点子上。,in55 te21 teq5 thi34
【快手快脚】,【快手快脚】,kuasoukuajiak(kuasoukuajik),kʰu a sɤ kʰu a tɕiᴀʔ (kʰu a sɤ kʰu a tɕiɪʔ ),动作迅速：侬看伊做事体一直～，勿像侬慢手慢脚个。,khua33 seu55 khua33 ciaq21
【穷思极想】,【穷思极想】,jhiongsy jhikxian(jhiongsy jhikxiang),dʑi oŋ sɿ dʑiɪʔ ɕia ̃ (dʑi oŋ sɿ dʑiɪʔ ɕiɑ̃ ),绞尽脑汁：哪能对付脱伊，我辣辣～寻对策。,jion22 sy44 jiq1 shian23
【没不通风】,【没不通风】,mekbektongfong(makbaktongfong),məʔ pəʔ tʰoŋ foŋ (mᴀʔ pᴀʔ tʰoŋ foŋ ),一点气都不透：屋里关得～，闷煞了。,meq1 peq2 thon22 fon23
【阿乌三稀】,【阿乌三稀】,akwusexi,ᴀʔ u sᴇ ɕi ,糊里糊涂，拆烂污：侬哪能老是～个？,u55 u33 se33 shi21
【陈年宿古】,【陈年宿古】,shennisokgu,zəŋ ȵi soʔ ku ,陈芝麻，烂谷子。,zen22 gni55 soq3 ku21
【妖形怪状】,【妖形怪状】,°yaoyhinguashang,iɔ ɦiŋ ku a zɑ̃ ,形容人的穿着、行为风骚不正经。,iau55 yin33 kua33 zaon21
【现出怪样】,【现出怪样】,yhicekguayhan(yhicakguayhang),ɦi tsʰəʔ ku a ɦia ̃ (ɦi tsʰᴀʔ ku a ɦiɑ̃ ),①很奇怪的，人家想不到的：伊经常想眼～事体，一点勿正经。②不规矩：勿要～个，要规矩一眼,yi22 tsheq5 kua33 yan21
【现炒现卖】,【现炒现卖】,yhicaoyhima,ɦi tsʰɔ ɦi ma ,①一边从锅中炒出来一边趁热卖：糖炒栗子，～。②喻当场学得的知识马上教给别人或用上去：我呒没忒多个剩货，今朝课堂浪讲个内容侪是～个。,yi22 tshau55 yi33 ma21
【拣佛烧香】,【拣佛烧香】,gefheksaoxian(gefhaksaoxiang),kᴇ vəʔ sɔ ɕia ̃ (kᴇ vᴀʔ sɔ ɕiɑ̃ ),挑选对自己有利的人讨好或送礼。,ke33 veq5 sau33 shian21
【担惊受怕】,【担惊受怕】,°dejinshoupo,tᴇ tɕiŋ zɤ pʰo ,提心吊胆：侬事体勿讲清爽，累害得阿拉～。,te55 cin33 zeu33 pho21
【拖水夹浆】,【拖水夹浆】,°tusygakjian(°tusygakjiang),tʰu sɿ kᴀʔ tɕia ̃ ('tʰu sɿ kᴀʔ tɕiɑ̃ ),回泥水一身：小囡跌进河里，弄得～。,thu55 sy33 kaq3 cian21
【拖泥带水】,【拖泥带水】,°tunidasy,tʰuəŋ i ta sɿ ,①物体上、身体上等带着污水，湿淋淋的水。②比喻做事不干脆利索或说话、写文章不简洁：一点是一点，勿要～个，讲了交交关关。,thu55 gni33 ta33 sy21
【拍手拍脚】,【拍手拍脚】,paksoupakjiak(paksoupakjik),pʰᴀʔ sɤ pʰᴀʔ tɕiᴀʔ (pʰᴀʔ sɤ pʰᴀʔ tɕiɪʔ ),高兴得手舞足蹈的样子：伊中着头奖开心得～。,phaq3 seu55 phaq3 ciaq21
【拍拍屁股】,【拍拍屁股】,pakpak °pigu,pʰᴀʔ pʰᴀʔ 'pʰi ku ,①轻松地、准备走开：事体做到一半，伊～走了。②不负责任，不当回事准备溜走。,phaq3 phaq4 phi33 ku44
【拆尿揩香】,【拆尿揩香】,caksykaxian(caksykaxiang),tsʰᴀʔ sɿ kʰa ɕia ̃ (tsʰᴀʔ sɿ kʰa ɕiɑ̃ ),旧自找没趣：我也是～，碰着伊搿桩霉事体。,tshaq3 sy55 kha33 shian21
【拆洋烂污】,【拆洋烂污】,cak yhanlewu(cak yhanglewu),tsʰᴀʔ ɦia ̃ lᴇ u (tsʰᴀʔ ɦiɑ̃ lᴇ u ),不负责任，搞得不可收拾：蛮好个家生侪拨伊拆光，搿人真会～,tshaq5 yan22 le55 u21
【拆筋拆骨】,【拆筋拆骨】,cakjincakguek(cakjincakguok),tsʰᴀʔ tɕiŋ tsʰᴀʔ kuəʔ (tsʰᴀʔ tɕiŋ tsʰᴀʔ ku oʔ ),拼上浑身筋骨力气：生活伊～做，呒没几年马上就勿来三了。,tshaq3 cin55 tshaq3 kueq21
【苦吃苦用】,【苦吃苦用】,kuqikkuyhong,kʰu tɕʰiɪʔ kʰu ɦioŋ ,省吃俭用过日子。,khu33 chiq5 khu33 yon21
【直腰懒掼】,【直腰懒掼】,shekyaoleghue(shakyaoleghue),zəʔ iɔ lᴇ guᴇ (zᴀʔ iɔ lᴇ guᴇ ),无精打采，身子东斜西靠的样子：坐正点，勿要～,zeq1 iau22 le22 gue23
【卖侬面子】,【卖侬面子】,manong mizy,ma ̃ oŋ mi tsɿ ,看在你的情面上同意。,ma22 non44 mi22 tsy44
【卖样三千】,【卖样三千】,mayhanseqi(mayhangseqi),ma ɦia ̃ sᴇ tɕʰi (ma ɦiɑ̃ sᴇ tɕʰi ),装腔作势，炫耀摆阔。,ma22 yan55 se33 chi21
【卖样勿煞】,【卖样勿煞】,mayhanfheksak(mayhangfhaksak),ma ɦia ̃ vəʔ sᴀʔ (ma ɦiɑ̃ vᴀʔ sᴀʔ ),对炫耀自己东西者的带有忌妒的讥讽：伊算有一只金表了，一直来～丨希奇勿煞，～，烂泥菩萨，一脚踢杀(儿歌),ma22 yan55 veq3 saq21
【卖野人头】,【卖野人头】,ma yhanindhou,ma ɦia ̃ iŋ dɤ ,①用劣质商品卖好价钱。②虚张声势、夸大事实来蒙骗人。③装作精通而弄假骗人：侬勿要辣我面前～。,ma23 ya22 gnin55 deu21
【奇出怪样】,【奇出怪样】,jhicekguayhan(jhicakguayhang),dʑi tsʰəʔ ku a ɦia ̃ (dʑi tsʰᴀʔ ku a ɦiɑ̃ ),①奇形怪状：花园里个新布置弄得～，一眼也勿好看。②机巧迭出：侬勿要～，想出交关新花头。,ji22 tsheq5 kua33 yan21
【奇形怪状】,【奇形怪状】,jhiyhinguashang,dʑi ɦiŋ ku a zɑ̃ ,稀奇古怪。,ji22 yin55 kua33 zaon21
【斩头沥血】,【斩头沥血】,°zedhoulikxuik/°zedhoulikxiok(°zedhoulikxuik),tsᴇ dɤ liɪʔ ɕy iɪʔ /'tsᴇ dɤ liɪʔ ɕioʔ ('tsᴇ dɤ liɪʔ ɕy iɪʔ ),杀戮。,tse33 deu55 liq3 shioq21
【斩洋葱头】,【斩洋葱头】,°ze yhancongdhou,tsᴇ ɦia ̃ tsʰoŋ dɤ ,对外国人敲诈斩一刀。,tse34 yan22 tshon55 deu21
【轮千轮百】,【轮千轮百】,lenqilenbak,ləŋ tɕʰi ləŋ pᴀʔ ,成千上百。,len22 chi55 len33 paq21
【软硬勿吃】,【软硬勿吃】,nyuoenganfhekqik(nyungangfhakqik),nyuø ŋa ̃ vəʔ tɕʰiɪʔ (nyuəŋ kɑ̃ vᴀʔ tɕʰiɪʔ ),软硬兼施都不行。,gnioe22 ngan55 veq3 chiq21
【呼幺喝六】,【呼幺喝六】,°huyaoheklok(°huyaohaklok),hu iɔ həʔ loʔ ('hu iɔ hᴀʔ loʔ ),乱吆喝：侬～做啥，我又呒没做错脱,hu55 iau33 heq3 loq21
【呼汤呼水】,【呼汤呼水】,°hutanghusy,hu tʰɑ̃ hu sɿ ,大口喝汤水。,hu55 thaon33 hu33 sy21
【知书达理】,【知书达理】,°zysydhakli,tsɿ sɿ dᴀʔ li ,有教养。,tsy55 sy33 daq3 li21
【知根知底】,【知根知底】,°zygenzydi,tsɿ kəŋ tsɿ ti ,很了解某人的来历底细。,tsy55 ken33 tsy33 ti21
【侪是假个】,【侪是假个】,sheshygaghek(sheshygahhek),zᴇ zɿ ka gəʔ (zᴇ zɿ ka ɦəʔ ),①完全不是如此。②都是次要的，不要紧的：关键个一点侬一定要研究出来，其他～。,ze22 zy55 ka33 geq21
【爬台搁脚】,【爬台搁脚】,bhodhegokjiak(bhodhegokjik),bo dᴇ koʔ tɕiᴀʔ (bo dᴇ koʔ tɕiɪʔ ),坐的姿势难看。,bo22 de55 koq3 ciaq21
【爬墙摸壁】,【爬墙摸壁】,bhoxhianmokbik(bhoxhiangmokbik),bo ʑia ̃ moʔ piɪʔ (bo ʑiɑ̃ moʔ piɪʔ ),爬墙。,bo22 zhian55 moq3 piq21
【饱进饱出】,【饱进饱出】,baojinbaocek(baojinbaocak),pɔ tɕiŋ pɔ tsʰəʔ (pɔ tɕiŋ pɔ tsʰᴀʔ ),吃得过分饱了。,pau33 cin55 pau33 tsheq21
【放心托胆】,【放心托胆】,fangxintokde,fɑ̃ ɕiŋ tʰoʔ tᴇ ,旧放心大胆。,faon33 shin55 thoq3 te21
【放只码头】,【放只码头】,fangzak modhou,fɑ̃ tsᴀʔ mo dɤ ,放一条生路。,faon33 tsaq4 mo22 deu44
【放红老虫】,【放红老虫】,fang hhonglaoshong,fɑ̃ ɦoŋ lɔ zoŋ ,回告发别人秘密造成大祸。,faon34 ghon22 lau55 zon21
【放冷空气】,【放冷空气】,fang lankongqi(fang langkongqi),fɑ̃ la ̃ kʰoŋ tɕʰi (fɑ̃ lɑ̃ kʰoŋ tɕʰi ),散布泄气的话。,faon34 lan22 khon55 chi21
【性急慌忙】,【性急慌忙】,xinjikhuangmang,ɕiŋ tɕiɪʔ huɑ̃ mɑ̃ ,由于性急而慌乱。,shin33 ciq5 huaon33 maon21
【性命交关】,【性命交关】,°xinminjiaogue,’ɕiŋ miŋ tɕiɔ kuᴇ ,很危险：侬单脱手踏脚踏车，真是～个事体。,shin33 min55 ciau33 kue21
【怕人势势】,【怕人势势】,poninsysy,pʰo ȵiŋ sɿ sɿ ,使人很害怕：伊拉仔一条蛇出来，～。,pho33 gnin55 sy33 sy21
【怪声怪气】,【怪声怪气】,guasanguaqi,ku a sɑ̃ u a tɕʰi ,声音很奇怪，不正常：希望侬讲言话勿要学得～。,kua33 san55 kua33 chi21
【炒冷饭头】,【炒冷饭头】,cao lanfhedhou(cao langfhedhou),tsʰɔ la ̃ vᴇ dɤ (tsʰɔ lɑ̃ vᴇ dɤ ),重复：搿本书我看过了，用勿着再去～。,tshau34 lan22 ve55 deu21
【油头光面】,【油头光面】,yhoudhouguangmi,ɦiɤ dɤ kuɑ̃ mi ,打扮得过分而显轻浮。(多用于男子),yeu22 deu55 kuaon33 mi21
【油盐勿进】,【油盐勿进】,yhouyhifhekjin(yhouyhifhakjin),ɦiɤ ɦi vəʔ tɕiŋ (ɦiɤ ɦi vᴀʔ tɕiŋ ),任你好说歹说都不会听你意见：我曾经劝过伊几次，伊～。,yeu22 yi55 veq3 cin21
【油滋夹腻】,【油滋夹腻】,yhouzygakni,ɦiɤ tsɿ kᴀʔ ȵi ,很油腻，使人难受。,yeu22 tsy55 kaq3 gni21
【学嘴学舌】,【学嘴学舌】,hhokzyhhokshek(hhokzyhhokshak),ɦoʔ tsɿ ɦoʔ zəʔ (ɦoʔ tsɿ ɦoʔ zᴀʔ ),学舌：小人勿要跟辣大人后面～，要规矩眼,ghoq1 tsy22 ghoq2 zeq23
【空头支票】,【空头支票】,°kongdhouzypiao,’kʰoŋ dɤ tsɿ pʰiɔ ,不能兑现的支票。喻许下的不能兑现的诺言。,khon55 deu33 tsy33 phiau21
【空心汤团】,【空心汤团】,°kongxintangdhoe,kʰoŋ ɕiŋ tʰɑ̃ dø ,不能兑现的许诺：我还当仔伊真个答应我，原来是拨我吃一只～。,khon55 shin33 thaon33 doe21
